Round,A,B,C,D,E,F,Leader
254,1.3584687614632902,1.3326406493783254,5.168907409035994,9.692193870042358,6.320183592198744,0.7794059853439933,D
255,2.1649542011914624,1.0876654209629515,2.280316635598266,4.648768497826045,9.646561791914829,0.8684906278685074,E
256,1.114422920880244,7.5376809177865685,5.092948903575864,1.3411409755437818,4.779757374232773,8.008570452270028,F
257,0.682130342905151,5.835891621053903,0.6057446254894305,0.7564874068221022,4.237194457721048,0.4035738665414931,B
258,1.056952527865065,1.1161706240320572,0.9949238751573232,2.4026679706458656,1.6730384021487903,5.111847736740092,F
259,2.5040758141267805,4.736175113445667,0.14936502428892498,3.954532672562519,10.260884236235146,0.8198561667800296,E
260,3.8394427185785123,5.4298890002829765,2.886476892482199,7.252962935085787,3.876394120776167,6.369814981156067,D
261,2.659926669611292,5.317814581159149,1.5064384975391982,1.6922152752329995,1.0165345692970762,0.9373401997375198,B
262,0.7585090397505703,2.753916471636734,5.4049354364489535,6.223989633303612,2.8481927066439137,9.782386450379343,F
263,0.13011939703918232,1.5135093533023876,2.7562781771504707,5.857269980390936,10.295124165843383,3.6958264797395333,E
264,1.5356306269588182,1.0942645583904689,7.984804807333375,8.871466497328509,3.4541461378713096,1.1446601445829252,D
265,2.8771019731836365,0.7974708568332591,1.9085446821562784,1.418644573701049,4.143764111989911,5.486482414867641,F
266,2.543627382405344,7.416044248128292,6.273183773488812,2.8239017970400804,8.827788015802362,3.6674548046884774,E
267,3.8775088140403806,0.5717310775297687,5.537631162865838,6.186444731146597,1.7126256646694755,6.4728982125200805,F
268,2.07168088915529,2.6190112448868965,7.5503026690118515,5.2015479095844235,1.9800850468075295,0.905765783117632,C
269,3.9963541534533946,3.752459708757774,2.1238390809771155,4.940938629335521,1.5399680637555981,0.36411439643511884,D
270,3.48812635568224,4.716059805104133,1.1425452895871913,3.6914011355672574,10.550835832831796,0.3073217048453563,E
271,0.98794412340796,11.984216741355908,2.057919194920909,0.7685320168355242,1.6844469707883543,1.0858769579783272,B
272,4.37803270359905,2.6653267644915006,1.462691238860573,1.3272428309164657,3.138157240064863,0.3824167939380086,A
273,0.6719403362078131,5.505227586182387,4.6674984949499105,1.506694094560587,7.6125959803566925,9.802952145932226,F
274,1.308164568532229,5.623635526524987,5.434024700308598,12.274349543581526,10.505526936234343,3.157404052673553,D
275,1.0465888318441177,3.00866806103518,3.5136814642358276,4.348731144752247,4.309639356895706,3.1073402563971215,D
276,0.87289949671013,5.4013127582227485,1.3780366797969,1.3979589583282437,4.069742340610831,4.81391611056734,B
277,1.2665892317011693,2.6381239402900234,7.5173954399758065,2.5538006751928046,6.314497179335573,10.211463595059492,F
278,2.363348701634164,0.33288392652678606,1.2899033639755118,4.1379789203307515,14.75521387946456,2.1564118961184224,E
279,0.41942379211620945,6.772144773203551,2.138441625706864,2.3860093608159825,0.8305422466431253,3.0414953197330594,B
280,1.9006037149663502,1.1792963335753248,1.4102670876930634,6.772193243837711,0.3783250212769191,5.846578244526964,D
281,1.6908037289164934,1.753415269932395,8.235286129799801,1.4000680226733047,7.6382453813663345,4.812506054056444,C
282,1.1343007843612483,2.3687280734819205,2.237420145247669,6.529512398637899,9.30575489246779,6.492924618697723,E
283,1.158434971519448,6.0170601098724275,3.6950445380253707,7.228940729737895,3.940075612275151,2.468052636003453,D
284,1.3525502896843524,3.8854379261044802,2.7442502940682645,2.212346062199644,2.0186712418459662,3.5464881662961756,B
285,0.4073743502939962,2.133798324866453,5.095736246123766,3.2806035536274627,7.260756903895238,5.897876207279443,E
286,0.9816437391908852,4.6515996221718945,0.7678438484870557,5.698051418669096,0.9058246371216067,10.534542669808163,F
287,3.6257424167529546,6.934524767912451,5.4891836309854325,7.6582118126066305,3.7073555066861807,4.048340082214776,D
288,3.6339841254425145,7.99162211718213,5.569015449485382,3.0210251258802416,10.15695699736823,4.4541270982237045,E
289,2.20527231418028,1.5663755139723066,6.478900738998019,7.437608526171276,1.4264935701831785,4.250632381874035,D
290,4.0599627439587485,9.163838549886492,6.580525800300135,2.07897073395252,1.5062998202014353,8.971181895816136,B
291,3.1339132870317896,3.1679444892623074,5.503935406953108,6.094851437541297,3.0644119675118646,0.5591896957931204,D
292,1.6383430390326956,5.051429870892454,3.7503604132454087,2.3085354086261503,4.236168230459159,2.1827463423931097,B
293,3.2892709377595857,1.357018242251604,3.661582385175654,0.3934554665010279,8.757990100592847,2.6476926664395903,E
294,2.9867277172327964,1.278269135463654,8.30367964846171,1.9835300110356258,3.171486631634672,12.552610891703607,F
295,1.512161304530675,3.8152698500920734,2.893287741257863,9.703100573321933,7.447988025352474,0.712254033144672,D
296,2.757884063870661,7.875005706379377,3.247411580361145,4.735085958507518,5.713405412244318,2.244525847094565,B
297,4.851919886182307,1.2778296095817656,6.239242617064763,7.644114805182983,3.4857426862793033,0.3051276261079819,D
298,4.464706290646312,3.2222733859083195,7.186359530261755,3.9033108882650116,5.7189972219340355,7.229029345746556,F
299,3.0173907886223588,1.9560843548028055,10.68753610321308,1.9621889863673856,1.154097751239421,1.0307050820626553,C
300,4.168815072357369,4.195017912193959,2.18546362192014,7.805243480297044,13.227660442609606,1.1067735830513468,E
301,4.203052320175324,4.3254385813389,0.8293046177314563,0.9760685635048895,0.4097909224854682,4.43000756496591,F
302,3.220699272500857,3.962116947009534,4.195794099975926,8.744934715895065,0.6227764051403331,2.6308387196352516,D
303,4.178187656551359,7.6822018725082275,5.166248036730668,4.331642504904318,6.476839727350349,5.850872444972263,B
304,2.797792765608511,2.709278461981768,2.9782653603562887,5.182358988950597,5.793803885250393,5.170097637583035,E
305,4.97691943067474,3.9830095323970753,6.43587776349299,1.5328970929753007,4.549108803471726,3.25015382977745,C
306,0.5124621895154094,2.6648184570729323,1.4698762710639193,0.9012536016593409,7.060699575852788,3.615584000695133,E
307,0.09719183563937192,0.1525879743508898,2.907717847997812,0.060674636404675186,4.474503293792098,8.28807319700547,F
308,2.6050142488111137,8.27996457816743,4.754770884041553,11.045743764183602,0.9201519177385287,2.310997466965875,D
309,1.9260746291638267,3.423029884007647,1.3030531584351643,2.1411128201257825,9.502962327321507,3.0479738615724696,E
310,1.8714263381662983,8.977131299588331,1.5991228719692243,5.457074670659516,0.7522587617217923,1.8969841819985542,B
311,2.226507301305733,0.10707921729413081,0.5920622720923601,1.4813901569605348,2.941241815531048,9.019291928804924,F
312,4.313943254847473,3.901495996884525,7.081331794024865,0.849337286250106,2.1082294798771577,4.56395746260875,C
313,4.6702755479827625,7.148113077259308,1.4688408197694423,2.7780229121148357,7.431874168404097,6.739428073295915,E
314,4.386450181225071,5.365616342940831,0.538585890221309,13.107169427495407,2.5072096701526934,0.817568786369002,D
315,3.6959403476622144,7.9349173657286665,0.4533917235529336,2.9147119100883128,3.828885465727279,1.4937966553299964,B
316,5.7918275659069565,2.3403438048439,3.3328426878768282,3.1313793714913563,1.0637648612532546,10.464753243199988,F
317,1.1701351782646736,0.030514446019954324,5.420587202550175,6.792678377914526,6.908135873830374,1.4798362817682769,E
318,5.202487527618659,0.677110346514995,4.543346854121076,8.135126594040813,3.254853206973161,1.8132813226075333,D
319,3.2490624685723284,0.6756580739535313,3.019027956485298,0.43962424239910847,1.7777020846008338,4.196108549837862,F
320,4.385094251018132,9.19507257379592,0.1336510480352438,5.893976643365648,9.884340181960894,0.8973890448640952,E
321,1.1467900601746417,4.486657595164572,4.937704597738865,7.653879028446768,1.3778558200789925,2.320108821248562,D
322,3.8422748375221984,5.615349714562885,5.774980269078745,4.5774456341071685,8.356746283815482,3.905717633490882,E
323,4.886225707092476,9.214063690036978,4.62301797661549,2.957799137765256,0.5233520319088547,9.096175145499066,B
324,5.280328758466294,1.1852316400094773,6.913961344999171,2.403426877468911,8.122725186897641,8.060068454573301,E
325,2.79021339658962,5.370483029372218,9.997525382719967,7.423494382841166,3.998405933610535,13.213438045638227,F
326,2.812353955361301,6.92638156391432,10.194449873054232,8.237777142959052,8.267827786517115,1.250831698123256,C
327,1.775164363679952,1.2398138878869784,0.009975173784339925,6.103724831595631,7.061262104374357,0.6114708576412022,E
328,2.627777444943798,5.721834209278542,4.120835106232685,3.131430237376124,5.176594728233508,2.3238787074158314,B
329,6.253053350090342,2.6855872246675174,0.23429580511245807,8.317360029093017,7.731797016649396,5.717030681985696,D
330,0.37771560531928006,0.7801428365791078,1.4710708710090792,3.7712043354294904,10.32609393891322,3.4771738883991574,E
331,5.790848645006798,2.5945414828180917,5.614326287426659,4.184951291451275,4.8601198202028115,7.519136048158728,F
332,3.3472748471551657,0.5294860433489686,5.231729917359553,7.499932508604161,5.5048258596600474,0.08442441633231126,D
333,5.071668931607123,3.7142459769832965,1.778718237259749,2.1460211522808637,9.580911067252114,0.8289525679354456,E
334,1.6624172490599032,0.9117340905965298,3.8972721505636647,2.641390679559515,3.755760526631466,9.13761648370798,F
335,1.7906638200438099,8.849635115860783,8.9426389634598,2.066348895000068,8.483953597961087,3.596977122245685,C
336,5.92102675318209,2.1431889353069673,0.36787076339100594,0.9495549605254271,10.301251910038143,5.479289688554049,E
337,4.029947193661323,10.467369516609644,3.2125988280817137,0.6703384852801249,2.3451125143824525,2.720830082519567,B
338,2.363520501179047,1.5269673325527096,2.290637683807321,0.04965866489394862,2.4566768532805723,9.942244250776373,F
339,2.714203014096209,0.1729182316390824,0.18595070293975346,8.016925743000256,3.197780969938852,1.670398786450436,D
340,0.28790032720215847,7.197636917302965,6.863857990190293,2.841940146335953,4.89736459612598,4.686341405012229,B
341,2.121233890737748,2.2698829086345986,5.295132553941855,5.45154417759861,3.478878253482468,2.7221259164554477,D
342,4.540702543031296,5.106634255336237,0.7817102721571263,3.2909348477720526,7.229905408175938,0.4399135157457148,E
343,2.7839263969038255,0.40001347281683103,5.619491224086401,0.3909904665456259,0.07731866716781387,9.50001370550407,F
344,2.6669233651148967,7.066962082146261,8.240595379883597,9.699776141572617,6.819928236905586,4.143452134710391,D
345,6.953541439873731,0.1778894405123925,8.087413749743465,2.896452435501623,4.406545281470709,7.197264324649189,C
346,6.978751737372528,7.196029432160041,0.25859196907254095,4.091940520558787,7.098798018336529,1.1955435011240756,B
347,0.2967578347720791,1.373711754030005,2.9691385762914706,5.294649303318603,8.854553916840532,4.442631831819048,E
348,6.838185457246639,2.692479078343224,1.453144721044412,7.256386140913832,2.1708576714983363,5.260363372539699,D
349,2.936981656668082,6.803825438869035,6.364283419723061,0.3358118383527811,1.6463849554203243,8.038388564980071,F
350,2.063741967009191,3.973259256707889,3.5745235174181986,2.3412949351285812,0.24649664462982074,1.4289657300339083,B
351,2.4056978747930806,1.339333345252664,6.762639736385808,7.951437760817596,8.240623472604327,4.427866682752459,E
352,2.144334597740681,5.811219212634706,4.483727421680749,7.462469428818333,0.10816078491045612,8.30415953336498,F
353,6.288479127011366,4.3860039234773875,4.5739167830789365,4.405008644899911,1.5603024140822135,3.471868717302338,A
354,0.671238782382028,4.784139454677707,2.6058383723163434,5.921884853726513,4.068275765010648,1.9561568726902039,D
355,1.1109977878284867,6.740634774907525,4.95285497774997,2.2116606660673424,3.6111778550467877,1.3514162726330146,B
356,0.6067341962468066,0.8410924209949673,3.2230509211427334,3.6512204461889968,3.8928219925508922,5.582001309415775,F
357,0.47903006424107164,3.0755929981484433,3.486713865567627,5.6979842168071,6.954997406311213,1.548670529376014,E
358,0.8139547418731369,1.2786503913478384,4.814876909270352,3.8571494398832424,5.280202613980402,4.188925304303759,E
359,0.7943738859924603,5.801809540054447,10.313119829248093,12.485274412219898,4.6176446981749475,2.7058751462590074,D
360,1.7775174736240502,0.6108854655523965,6.370689391607645,2.1116483963488824,7.802559591484987,11.291502035810801,F
361,2.0655876318047453,2.9880628451368305,8.07842577956778,2.114558767061557,9.498509545806652,3.8449904596098876,E
362,3.369042737000529,4.7148571222618,0.07462635966159917,6.747309824945321,3.8117563773478578,2.5790745111062603,D
363,0.30964294435716966,3.6794343768644344,9.81968641227453,2.273265194778896,2.46806595520604,8.55350032148474,C
364,0.9151845882819614,2.6635452140310796,1.58945691684939,4.364401331748717,5.791709935590805,7.615955099255719,F
365,1.310908198093943,7.540199604189434,2.762994609068541,2.567319647901252,3.1198513549906175,3.4850232598145734,B
366,3.844740283675241,2.8459342602697184,3.4237104509116905,8.751889791735975,1.9558622408500443,7.081195251001934,D
367,4.073875560218062,3.1399265730346464,4.134719225852904,2.3583921694048415,11.404420739908883,5.310914681282942,E
368,4.663686952488791,2.336445010473516,0.8947219527325816,1.8000111426230743,1.423909754445637,4.638210332666051,A
369,0.19794902174403706,3.529140318034522,6.037275088657627,5.792071363449216,6.105080276176606,5.245917956659219,E
370,1.548284913929678,0.6352504299531985,3.500754083784073,3.0074464044064952,1.738376370490806,11.53235406106345,F
371,1.9469482162140395,1.0373710067199964,2.222447520162245,11.031743102587823,3.510352510915829,2.344671249375826,D
372,0.5115596511361123,10.93589738717548,6.59996055219682,0.20493057195248626,8.17709403684988,6.540728170332474,B
373,0.5560940061506494,1.5787449366606279,4.779252626800097,3.737943806444413,2.8423568637842873,3.8677231348853236,C
374,1.7049534353140647,2.1706272774021964,2.3783465492307725,2.2977071363143176,4.875838267178214,1.770572014372185,E
375,2.7965693415389605,5.417717409027301,1.0751201982661545,9.428537933841469,4.409428800893298,9.399949811910613,D
376,0.995606356363568,6.6354368676543,4.68979782807681,1.114126902410551,8.17010156834657,3.5934884430133525,E
377,3.92076885762532,9.467254537726847,5.4447075063135495,4.407928500139316,3.5307325076951024,11.90405031538609,F
378,1.9109968973063185,4.716738320343051,5.446704110368062,4.103600915356437,3.076770879701476,4.906203676504423,C
379,2.2555775383938412,0.7355010702068016,1.7491662636213379,1.9576251066154238,0.3070384724827551,1.0157838367247396,A
380,0.12458435200300105,11.79584588655609,1.2069263112188289,6.660259529070298,7.213037960800318,6.0106733260894325,B
381,1.5087781627687535,3.557244003679097,3.999987400065612,2.959978625570051,4.77310519641059,2.5323904207187127,E
382,0.5362328033348236,4.9568899863683225,4.6001931557440106,3.801480845356511,2.7764467635619097,7.917106658920241,F
383,2.291983898856878,2.1945261165906813,6.401059901367247,9.430520590254835,5.501399700392838,4.107785489117666,D
384,2.7955337171114976,2.043488057812986,6.755730538781155,3.8803989975717763,4.033059604875064,0.28353734797944163,C
385,1.1580471812194064,1.582775696583414,2.54907515005603,5.699138188566921,4.028312272470804,7.984954759287522,F
386,0.6679337081017404,8.944748127383937,1.392659231519405,5.87708544213177,2.1715806368924526,4.679954653703733,B
387,2.083216799492298,0.8797820908010627,2.9926799197771965,7.250092217508452,2.7496611068267836,7.457380806793375,F
388,0.465222377273673,3.21290287636984,2.921876984804306,4.081160017111335,5.012262315802248,1.1930824395572797,E
389,3.2003955048239097,0.2880378745241992,2.9518772067535397,4.180259599081616,4.106613293217313,6.926011811680108,F
390,3.879271967551664,4.57479230356511,7.961977332579008,9.809452954244692,7.2619076631065305,1.383331854153187,D
391,3.4005273096592425,5.182704298398037,7.2848085932882665,4.10770796470007,4.237862789382718,5.636717521666676,C
392,2.4201751282169055,6.206467641778057,0.013522226012696155,5.685060532345278,10.186502062940766,8.518276368069225,E
393,0.567451045240896,3.6636971996486967,1.931929900525391,9.091745890757942,1.9384723759954736,1.6744980561633034,D
394,0.21656985356146133,0.6948151583504695,1.5561959280412152,0.515752078259331,2.920676119570423,12.29835740841864,F
395,0.527059253852862,11.848599747859266,4.553413435262307,0.34970825579073483,4.510684962343269,3.847132906951727,B
396,4.827504287621151,0.4746488073108882,1.7679387338105734,1.037352216137201,10.524676079480347,7.317163991312389,E
397,1.6765925711498795,3.2715925370477312,6.131482911895949,0.6324774671297517,4.278959375178334,5.146233829773664,C
398,4.769143286243808,3.143558265256704,2.3472372737283127,5.12668684048619,3.5366954723571307,10.987766894544619,F
399,2.0406479085893467,6.329015764474408,2.465964766766966,10.471670951087363,1.0568860376117717,4.473099940546928,D
400,4.208191177096108,7.449710092090052,0.8937710049325414,2.89308949916757,9.215252671570427,7.0271579000916375,E
401,3.992718922530238,9.173968895407032,2.8003249178892093,7.1439990263814375,3.09279732113596,6.823662337569358,B
402,0.2672871854054153,0.16701218065110188,4.240942687458915,2.85534240676126,3.192782730413849,2.02064435672624,C
403,3.7237363747519865,5.561142426483395,1.839965750925428,8.581294457014922,0.636588523045933,10.303389727648282,F
404,2.403838766990399,4.105379986340664,3.281057315930564,0.8166258300825582,7.914326547064678,1.5694914448870667,E
405,3.4985507981218564,1.533442920497096,0.861415190928085,4.5842520567392695,0.5080728356415946,6.812641981572871,F
406,5.4153809469769065,9.58215047998505,2.9020814840107363,6.014983126323922,6.206733556717649,0.7649438549481878,B
407,0.24349862459252292,2.2991680450825087,4.067425900066194,9.385752990187408,10.068174748482393,7.473922668066191,E
408,5.737603982883462,5.1964679638480815,6.207463088011594,2.5001190246043694,0.7052949558487842,0.8275069620804755,C
409,4.898365459961899,2.1207838973719375,2.821032576281418,12.201937506078401,7.059984758893336,4.5517450230425816,D
410,0.3538218646842986,6.133844095493239,1.451402237357761,1.3464692257277262,5.933869184741999,5.940394005787373,B
411,4.67365941375515,3.4854174630213177,3.2226615946551505,4.054215686347566,6.411994449514797,7.071936633530844,F
412,3.473138497330355,1.615622881830034,4.572683864971324,5.071056658503617,9.82889871165037,2.811414397242934,E
413,0.7570265333785697,5.41255302578671,2.3828854577425385,3.108897067446407,4.52816496496119,4.994585014259718,B
414,2.52355649069394,0.2564874732379535,0.9844247185469367,9.364944826359253,1.0196835082865021,3.042075139947257,D
415,2.4413411979040283,4.361468186167295,1.2164131893433134,3.436195953231866,3.1517773440251218,5.836241210705456,F
416,4.60262401252446,3.828847053099034,4.395980555216625,5.301453711365379,1.856183410368064,0.7583549673726812,D
417,4.16846038966479,6.14945443195533,5.655569514350796,0.6296174170205914,2.644282832777704,4.058735398287459,B
418,0.18191433952342895,3.127757926991144,3.7956918190466613,1.684718145182753,6.892810854156574,5.824034071010062,E
419,4.701419262229513,3.584487338129022,2.1425069675468897,4.133053753115251,0.8222745376248384,6.7046592136796255,F
420,3.3931332199694157,1.462965157514784,6.501099274142973,2.7350847229277293,2.0843444285378223,2.096951832958914,C
421,5.664624047351908,4.582917868151234,0.5968861157743651,11.30132751719305,9.91395996103099,3.987190573844132,D
422,4.586729483294011,5.770272739052776,1.4930614061505163,1.272841392106273,4.093153284952743,8.838267820505358,F
423,0.49305337667853455,2.1898637163419616,2.4372792599785447,5.442987278075785,7.0925954699533955,0.2956251661740084,E
424,1.942652815899832,9.503960702477857,6.6951695210372995,3.05812723320796,0.45930308891901944,7.752060820153557,B
425,4.48341279100177,3.610476056974203,2.386870207625981,8.263003043531121,4.363367870175259,5.286239833450642,D
426,3.182100399150165,3.5382848178188793,5.2773698389734225,2.8697486917548574,2.506577455326384,10.616892839445283,F
427,3.77568437813645,3.6892547106094398,2.510951279627424,6.5789352789241216,12.053660575837604,1.851352298047741,E
428,0.20894372053580187,5.896589830627131,4.123137433514595,9.672331802354542,2.2609140360906332,2.7693185531741555,D
429,3.5102472817999066,9.460049074775853,5.472083617518634,1.2617141089901256,1.5930855610917685,1.4687786166658416,B
430,0.3184413580151875,1.7953046731051872,7.920379142604963,6.384298781858763,9.362376866031605,7.742776527659145,E
431,2.9109510830501866,0.8629315179615866,1.5038732743176288,7.399921821926922,2.6331078179221925,9.96767897934575,F
432,5.547829489895304,4.497101844765852,1.1118845772546035,1.2484246135843975,5.028752410657787,0.13169054014808243,A
433,0.9906180961526581,4.802792829902226,7.079237974620702,4.580870818761066,8.05554807617852,4.810613051303586,E
434,0.5300424340411246,3.039267229330624,2.124507394435865,5.484495317947853,3.8347947044117308,0.8557552292580809,D
435,2.029001404083304,9.728655182111275,2.9729537905309193,0.7716775960412471,8.245715986231673,1.65691105893489,B
436,1.1321782650594556,0.7653820007357203,6.421301525508044,3.1028724496976396,4.9347450286313705,6.47755140644174,F
437,2.4332021021098384,2.677443135671783,5.1442453082182675,3.470654161858889,10.518737137196139,4.6001135507101765,E
438,1.2652801351813252,2.9084877236848623,2.6212585240711843,11.658849478761226,3.4310713863246023,6.185117621386132,D
439,0.7769886536693456,2.483768427846745,7.510553460935014,3.6484943118553974,6.1688422145191435,4.8523216198073476,C
440,3.7233634965378446,4.458984279526737,0.8411943815133557,3.7086422363329508,7.5800690158186,3.5884056662551433,E
441,3.4337629245399652,4.143608894999761,1.551228900106246,6.542492199499383,2.9062942408868073,4.2038838709447806,D
442,3.3977731451771254,10.435163645842815,5.604986106079795,3.106177726029671,3.239295708098933,6.270199244743436,B
443,1.5859250828007339,2.249636627494929,0.8443385565751755,7.280120658461549,9.226964841336985,9.616483111931693,F
444,0.34962451293316577,2.2592629929797803,4.747379789578861,6.196206822017565,0.9038122060642358,2.7236518053070893,D
445,1.9549181935495292,1.546558215143723,7.101272257308277,2.328588836488411,8.658481685313083,4.860387190059707,E
446,0.1632806017575465,4.134301082716172,1.1313079524256104,4.727645282562102,4.419256423727353,8.258283284691325,F
447,3.5148342792158855,3.4236836416094376,1.72484877895212,7.297859246132167,0.6907703728517471,2.0688526375047642,D
448,4.335703910985085,0.9988181635653591,9.446444419582308,1.4461577217055697,9.87588960494551,5.306387354392364,E
449,2.8883775334634714,10.339656291937176,9.92018324383084,8.17472776639547,4.9960924411836745,7.677624166592759,B
450,1.5038771388547183,0.01779010859034999,7.21004571742334,2.2118645708986677,2.760686312212077,11.511032625412529,F
451,0.4441350086833731,2.414599593309945,5.7479393949273145,1.894185864721443,0.9907679608848444,4.62292709391528,C
452,0.0010012672176196017,5.024065264350334,2.6264790611359445,6.922189329364876,3.1894426850736894,4.653049450377821,D
453,0.3205233133408787,1.8044555458352924,1.3955123487274224,4.313941632226013,5.9158570217314494,10.035514448872847,F
454,5.568504665558079,4.142475238158895,1.336990777710936,4.112167539420342,1.9969530798567894,1.7968296819434095,A
455,0.986860284925115,1.5989548817289276,3.528964804583004,6.010019029580386,4.319570635929109,3.54498660106956,D
456,0.37560419857154914,10.79462111921138,5.2652120563934375,2.0121043156410137,15.268865351292844,2.130416202725916,E
457,1.4513815820124576,2.4747073931471237,8.266339000533803,1.845804011093254,1.9165160680089894,5.406964829555349,C
458,0.9912234360378007,8.676042736409247,1.7717497519226082,7.362678578706425,2.060859953402156,5.812774342625529,B
459,B
Stakes,1,6.944000000000001,4.4239999999999995,15.743999999999998,20.743999999999996,14.743999999999998
460,4.562395860818966,0.11620878425232105,1.0250466171769084,2.7185975030379375,8.666119371017016,0.3943208693184991,E
461,1.0240947459128273,0.7644208890450911,5.076104151714696,4.887228575792068,1.5422527419290113,9.694252793545935,F
462,1.5459466057960942,1.2684112188313572,6.190906221666194,14.761468983105468,9.02731538320107,3.802236450550457,D
463,2.676467289936021,0.794493775807089,8.512321538751408,1.6800146389918136,8.029123247406899,5.172594599961504,C
464,1.6969177437512497,1.2574133402578254,1.2943224324035052,2.5128239627270648,3.0911537099568824,4.624724525274778,F
465,4.006266974265788,0.10917297675310977,1.5062369075251025,9.962879024004994,1.5133985681334203,3.500173840139507,D
466,0.17831717424889132,0.3006059847049011,1.2526807877206556,2.737465625530947,9.084963210181154,7.291807868028359,E
467,6.01174056600952,2.4724560949506142,4.609765583330589,1.6113925306546448,3.999545466853935,3.2150209479121377,A
468,0.10361661121273952,1.3380769613867793,0.6755949473248011,6.33072508752268,1.921102225663287,10.709120091755787,F
469,2.4887440804804184,0.8670336577858704,5.648393405106428,5.7885938022614685,1.7144767601435962,5.088071931716333,D
470,3.7769889574707944,2.9823366753502856,8.274499601699645,0.8146292636949976,0.986969405413452,4.6868429216165115,C
471,4.825611976463935,2.4923275692030784,0.5773497997690683,0.8077324143699085,2.109018830583947,10.26436986527398,F
472,1.5249626611360498,4.341010391217268,5.263238506912558,5.787158056251799,3.748538221959606,3.174569766992422,D
473,0.3377640682393964,0.6456110153265641,5.10516780874896,3.016668828131379,6.201479895868402,7.561188606670008,F
474,1.0296466399103477,4.426908889024275,4.1718130476836,6.818088788030405,13.27292276888466,1.6178293191640765,E
475,6.129614902406612,1.2718756346995828,0.43045109174884566,2.084977149610262,5.1967730358891755,6.321951837182382,F
476,5.399857430081913,5.092975015289694,6.848331583988277,5.477109382279241,4.060578060373628,4.080330160203684,C
477,5.552365528764827,0.18968757806134018,2.9150685393479256,2.904511071450318,7.041680304199596,0.17859058401476371,E
478,3.998323972785259,5.153112617637002,1.894228702352263,10.46654146884939,1.2984656120902498,7.284178609550834,D
479,6.2438611342077275,6.896300218128012,0.19196315518325735,2.6214349569030153,9.084069290046664,5.246695505276422,E
480,2.067572556436149,1.963409219298407,1.0117879020560598,5.988479576870118,3.658722651361649,1.1734479289880786,D
481,0.8839415059839614,6.9053016227558155,4.054195937241117,1.7148973926011275,8.18792004467307,1.4500271254458827,E
482,2.8892848104390665,3.7354543738258728,5.5299190784105186,6.277801146180666,4.601353743218867,2.850068934980506,D
483,7.36335589766346,2.6473818332808823,5.3063047763893065,2.9800549362821656,7.853444527337749,16.56350566765473,F
484,7.4770827936140805,0.10347367966281354,9.746663744803042,6.500767344490288,7.9391542622341955,1.4951568787713267,C
485,8.077842159171626,5.692951401352906,0.6647710958854696,4.6289923307842145,10.379679977645853,4.206626452411533,E
486,1.5029028459141456,8.622284167829402,4.330358745482679,4.556379396821324,2.286216481726775,7.860316004586496,B
487,1.60033389271739,0.08727868763030779,3.7191008252470605,5.065360641209221,6.284478655491379,8.060788389624404,F
488,1.0822726138478398,0.7004543629480126,0.13892895008566042,4.225175544866682,9.779682924434292,0.49383329074092763,E
489,9.559192537776749,3.425731319996735,1.1680972850577844,9.381570660089935,3.360430024797316,7.281619175671736,A
490,0.6695260296226919,0.9754590192783904,6.350024983321056,2.4629275136815076,5.385517010256688,5.699365511760446,C
491,0.563025610271241,1.8288882665127135,2.1277591369928777,13.215298208396467,3.055580445542042,6.486708428535484,D
492,0.3305168855621781,5.626231920921803,0.308195002963676,0.032583603098097845,11.644671215471107,0.887455793362807,E
493,0.4253302559895846,1.111762785244762,1.1386862092860297,2.4436461323333107,2.7081062019645894,2.047067465451243,E
494,1.8475120125983713,5.0583638615443025,4.540690172746048,10.21310170817279,2.222954430915091,14.953398249743715,F
495,0.35688316968333017,0.36104856757626,5.675299452392794,12.147848946490221,6.580646867128263,3.4214232352406637,D
496,2.2514019487995416,7.32771331022368,5.490693555254765,3.318556407826872,10.104140459468175,0.22056333153170057,E
497,3.0835828304082575,6.505002552988416,4.9385438562352055,0.9803049183951076,5.762485787578123,8.164683737239804,F
498,2.4410686376300568,7.302831661077474,0.4788954225434682,2.9985919973566135,1.7221883961624316,1.8958171228961838,B
499,0.8530478913846954,1.1118650057757558,5.014940654484946,6.051247999445453,2.0696716243983624,5.410148999238906,D
500,4.985536481576418,3.4168804840904867,2.865695404323176,3.6611960842204256,10.116993940743088,6.142758617319634,E
501,5.087729013861045,2.475903340043024,10.209576592935102,5.190908285556219,0.43608067307982257,10.967046158704582,F
502,1.100766952355283,4.330310714339683,9.486785612232174,1.3412593240925956,0.8343359373580858,2.537315087095664,C
503,4.6209370561767615,0.24161297782141014,3.1861040690241293,7.913800336913009,10.431709741604244,0.9514192077259376,E
504,1.763348438014354,3.5096455062861867,1.2197012606156246,3.8488726024879374,1.2626307059556119,7.037571084365359,F
505,6.520548536722606,5.720406915996123,1.8453374922431716,11.861600737546317,8.911985499515445,4.2902087586722,D
506,3.8136555168610506,0.4486689317120498,1.5121643704213148,3.2571867028174473,8.510856343203534,4.189749546928481,E
507,3.4333933341109315,5.350233455661716,7.023658666686401,1.6207340969936923,4.061754920064796,4.9431125511681575,C
508,6.764907131459329,5.161757210629808,0.7496853034252535,7.029197122450985,4.469055485861736,7.691978960380882,F
509,6.937229676500126,5.395756190560293,1.84073265813292,10.652830925043851,0.5765506581786211,1.5371238442163995,D
